"C:0","C:1","C:2","Cx","Cy","Cz","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.014624,0.015959,-0.003,0.014624,0.015959,-0.003,0.77165,0.014626,0.015957,-0.003,624.01,338.04,0,0,0,0,-1.711e+05,-3.794e+05,-5.3341e-06,0.020123,0.23731,0,7.4311e+07,68343,15.009,0.70278,-5.1642e-07,4.9267e-07,2.5386e+06,-30.425,-34.75,2.4719e-13,0.30923,3.6298
0.014898,0.016279,-0.003,0.014898,0.016279,-0.003,0.76649,0.014896,0.01628,-0.003,617.15,338.07,0,0,0,0,6.3618e+05,5.9689e+05,-3.9246e-06,0.020149,0.10753,0,7.393e+07,68683,15.009,0.70622,1.0526e-06,-8.9349e-07,1.3838e+06,-16.507,-19.013,2.5766e-13,0.31524,3.0367
0.015173,0.016598,-0.003,0.015173,0.016598,-0.003,0.76047,0.015173,0.016598,-0.003,610.19,338.16,0,0,0,0,83469,4.1822e+05,-2.172e-06,0.020158,0.074931,0,7.3521e+07,69080,15.009,0.71005,-1.8801e-07,1.6345e-07,1.1409e+06,-13.597,-15.698,4.042e-15,0.32125,2.9614
0.015449,0.016915,-0.003,0.015449,0.016915,-0.003,0.76165,0.015449,0.016915,-0.003,594.37,338.14,0,0,0,0,-67730,79413,-9.0757e-07,0.020148,0.093879,0,7.359e+07,69002,15.009,0.70929,-1.1746e-07,1.0175e-07,1.4399e+06,-17.181,-19.788,5.4379e-15,0.32726,3.2348
0.015726,0.017233,-0.003,0.015726,0.017233,-0.003,0.76029,0.015726,0.017232,-0.003,593.33,338.12,0,0,0,0,-90983,-92650,-1.4791e-06,0.020139,0.11932,0,7.3488e+07,69092,15.009,0.71027,-1.5763e-07,1.3667e-07,1.7352e+06,-20.685,-23.861,-8.136e-16,0.33328,3.4607
0.016001,0.017551,-0.003,0.016001,0.017551,-0.003,0.76339,0.016002,0.01755,-0.003,604.69,338.03,0,0,0,0,18532,-1.6251e+05,-5.2964e-06,0.020139,0.1156,0,7.369e+07,68887,15.009,0.7084,-7.4971e-08,6.7055e-08,1.7051e+06,-20.25,-23.506,1.254e-14,0.33929,3.464
0.016273,0.017873,-0.003,0.016273,0.017873,-0.003,0.76177,0.016273,0.017873,-0.003,596.68,337.99,0,0,0,0,3.5364e+05,3.6846e+05,2.1092e-06,0.020151,0.078407,0,7.3556e+07,68994,15.009,0.70957,2.9209e-07,-2.4692e-07,1.276e+06,-15.05,-17.681,1.6745e-14,0.3453,3.269
0.016544,0.018195,-0.003,0.016544,0.018195,-0.003,0.75681,0.016544,0.018195,-0.003,587.48,338.03,0,0,0,0,2.7521e+05,3.6576e+05,1.8386e-06,0.020153,0.06214,0,7.3218e+07,69321,15.009,0.71282,4.6787e-07,-3.9453e-07,1.1079e+06,-12.987,-15.424,6.2017e-15,0.35132,3.24
0.016815,0.018518,-0.003,0.016815,0.018518,-0.003,0.75591,0.016816,0.018517,-0.003,578.48,338.02,0,0,0,0,1.6161e+05,94547,-4.3774e-06,0.020152,0.058888,0,7.3161e+07,69381,15.009,0.71346,1.9348e-07,-1.6391e-07,1.1037e+06,-12.91,-15.387,-1.4546e-15,0.35733,3.2881
0.017084,0.018842,-0.003,0.017084,0.018842,-0.003,0.75461,0.017084,0.018841,-0.003,569.41,338,0,0,0,0,3.0484e+05,1.7495e+05,-5.6316e-08,0.020164,0.044269,0,7.3063e+07,69466,15.009,0.7144,-5.886e-07,4.8772e-07,8.8589e+05,-10.334,-12.374,-3.522e-14,0.36334,3.2202
0.017351,0.019167,-0.003,0.017351,0.019167,-0.003,0.7517,0.017351,0.019167,-0.003,564.41,338,0,0,0,0,3.6653e+05,2.851e+05,-1.3497e-06,0.020172,0.028839,0,7.286e+07,69657,15.009,0.71635,-5.8231e-07,4.8196e-07,6.1319e+05,-7.1265,-8.5872,-6.2144e-14,0.36936,3.1013
0.017618,0.019493,-0.003,0.017618,0.019493,-0.003,0.74879,0.017618,0.019493,-0.003,561.73,338.02,0,0,0,0,2.9089e+05,2.8951e+05,-4.0338e-06,0.020175,0.021478,0,7.2667e+07,69849,15.009,0.71827,1.3865e-07,-1.1368e-07,4.6694e+05,-5.4091,-6.5543,-2.097e-14,0.37537,3.0438
0.017884,0.019819,-0.003,0.017884,0.019819,-0.003,0.74646,0.017884,0.019819,-0.003,560.76,338.06,0,0,0,0,2.1914e+05,2.6374e+05,-1.6787e-06,0.020212,0.019542,0,7.2517e+07,70003,15.009,0.71978,-7.5204e-08,6.1293e-08,4.2669e+05,-4.9296,-6.0003,4.2059e-15,0.38138,3.0284
0.018151,0.020145,-0.003,0.018151,0.020145,-0.003,0.74439,0.018151,0.020145,-0.003,558.89,338.09,0,0,0,0,1.4306e+05,1.9796e+05,-4.2024e-06,0.020286,0.020387,0,7.2384e+07,70139,15.009,0.7211,-5.6688e-07,4.6525e-07,4.3177e+05,-4.984,-6.0756,-1.3714e-14,0.3874,3.0244
0.018418,0.020471,-0.003,0.018418,0.020471,-0.003,0.74334,0.018418,0.020471,-0.003,553.3,338.1,0,0,0,0,1.1594e+05,1.147e+05,-6.3304e-06,0.020481,0.022814,0,7.2314e+07,70208,15.009,0.72179,-3.9086e-07,3.2128e-07,4.2751e+05,-4.9465,-6.0062,-1.3767e-14,0.39341,3.0357
0.018685,0.020797,-0.003,0.018685,0.020797,-0.003,0.74232,0.018685,0.020797,-0.003,544.46,338.08,0,0,0,0,1.9076e+05,1.7782e+05,-7.7315e-06,0.020575,0.027955,0,7.2239e+07,70275,15.009,0.72252,-2.6589e-07,2.1883e-07,3.7569e+05,-4.3534,-5.2725,-1.3266e-14,0.39942,3.0615
0.018944,0.021112,-0.003,0.018944,0.021112,-0.003,0.74011,0.018952,0.021122,-0.003,531.46,338.08,0,0,0,0,1.961e+05,2.4283e+05,-4.3626e-06,0.020714,0.043629,0,7.2087e+07,70420,15.009,0.72402,5.8137e-11,6.9855e-10,3.6469e+05,-4.2027,-5.1364,-1.0504e-14,0.40526,3.1359
0.019179,0.021401,-0.003,0.019179,0.021401,-0.003,0.73853,0.019187,0.021409,-0.003,515.94,338.07,0,0,0,0,87059,1.0071e+05,-2.3955e-06,0.021157,0.070096,0,7.1987e+07,70524,15.009,0.7251,1.8848e-07,-1.5355e-07,4.2215e+05,-4.8374,-5.9675,-4.6854e-15,0.41056,3.222
0.019381,0.021652,-0.003,0.019381,0.021652,-0.003,0.73853,0.01939,0.021662,-0.003,502.43,338.02,0,0,0,0,1.3401e+05,48460,4.3099e-07,0.021429,0.092066,0,7.1974e+07,70524,15.009,0.72522,1.1601e-07,-9.3423e-08,3.9092e+05,-4.4816,-5.5243,2.2109e-14,0.41517,3.1669
0.019556,0.021873,-0.003,0.019556,0.021873,-0.003,0.73758,0.019557,0.021874,-0.003,494.03,337.97,0,0,0,0,2.6282e+05,1.4227e+05,-8.2713e-08,0.021611,0.11526,0,7.1893e+07,70587,15.009,0.72597,1.7491e-07,-1.4086e-07,2.5006e+05,-2.8796,-3.5241,4.6913e-14,0.41919,3.0138
0.019718,0.022079,-0.003,0.019718,0.022079,-0.003,0.73634,0.019719,0.02208,-0.003,484.85,337.97,0,0,0,0,2.4995e+05,95418,-2.1837e-06,0.02204,0.15994,0,7.1811e+07,70668,15.009,0.72683,1.1059e-08,-6.7957e-09,1.2069e+05,-1.4185,-1.6798,-2.7227e-14,0.42294,2.9274
0.019877,0.022281,-0.003,0.019877,0.022281,-0.003,0.73579,0.019878,0.022282,-0.003,474.71,337.98,0,0,0,0,3.8752e+05,27509,3.7745e-06,0.022761,0.24163,0,7.1778e+07,70705,15.009,0.7272,-9.7338e-08,8.8474e-08,-11617,0.027216,0.24599,-1.7038e-13,0.4266,2.9055
0.020032,0.022477,-0.003,0.020032,0.022477,-0.003,0.73442,0.020033,0.022479,-0.003,462.58,338.04,0,0,0,0,5.6441e+05,2.0891e+05,2.6163e-06,0.023288,0.39777,0,7.1696e+07,70795,15.009,0.72801,-9.2827e-08,7.6163e-08,-1.7255e+05,1.8132,2.5694,-4.5029e-14,0.43017,2.9007
0.020183,0.02267,-0.003,0.020183,0.02267,-0.003,0.73194,0.020184,0.022671,-0.003,446.11,338.16,0,0,0,0,5.2686e+05,4.4822e+05,2.1894e-06,0.024022,0.73342,0,7.1547e+07,70957,15.009,0.72941,4.613e-08,-3.8694e-08,-3.0634e+05,3.3513,4.4573,3.4463e-14,0.43367,2.9266
0.020331,0.022859,-0.003,0.020331,0.022859,-0.003,0.72937,0.020332,0.022859,-0.003,422.6,338.33,0,0,0,0,2.9279e+05,1.4047e+05,4.7724e-06,0.026915,1.4027,0,7.1466e+07,71126,15.009,0.73075,4.546e-08,-3.5914e-08,-3.8812e+05,4.2504,5.6372,-1.4745e-14,0.43709,2.9828
0.020474,0.023045,-0.003,0.020474,0.023045,-0.003,0.72978,0.020476,0.023045,-0.003,396.38,338.63,0,0,0,0,1.0681e+06,6.7593e+05,1.5984e-06,0.028041,3.1046,0,7.1654e+07,71100,15.009,0.72985,2.1886e-08,-1.0856e-08,-5.1978e+05,5.6319,7.611,-3.5928e-14,0.44044,2.5656
0.020614,0.023228,-0.003,0.020614,0.023228,-0.003,0.72089,0.020612,0.023231,-0.003,365.97,339.07,0,0,0,0,9.5677e+05,2.7146e+06,-1.4044e-06,0.077849,10.759,0,7.1215e+07,71682,15.009,0.73474,1.4779e-07,-1.2701e-07,-5.2217e+05,6.0779,7.3318,1.8201e-13,0.44373,2.1468
0.020757,0.023403,-0.003,0.020757,0.023403,-0.003,0.71059,0.020758,0.023404,-0.003,331.35,339.49,0,0,0,0,-5.869e+05,1.737e+06,-1.1409e-07,0.11722,21.021,0,7.0689e+07,72357,15.009,0.74067,-1.5635e-07,9.9477e-08,20271,0.23222,-0.64092,4.016e-13,0.44696,2.8941
0.020897,0.023577,-0.003,0.020897,0.023577,-0.003,0.7141,0.0209,0.023575,-0.003,308.8,339.65,0,0,0,0,-4.1217e+05,2.5081e+05,-8.6664e-06,0.09591,23.521,0,7.0966e+07,72127,15.009,0.7381,2.7544e-07,-2.014e-07,5.1495e+05,-5.6789,-7.4528,2.9284e-13,0.45013,3.3943
0.021029,0.023751,-0.003,0.021029,0.023751,-0.003,0.71149,0.021029,0.023752,-0.003,296.45,339.87,0,0,0,0,7.5498e+05,1.46e+06,-1.1149e-05,0.093477,22.406,0,7.0759e+07,72297,15.009,0.73943,6.9267e-07,-5.177e-07,3.5573e+05,-3.9888,-5.0961,1.1815e-13,0.45326,2.7177
0.021159,0.023924,-0.003,0.021159,0.023924,-0.003,0.70337,0.021158,0.023925,-0.003,283.75,340.22,0,0,0,0,7.1456e+05,1.6774e+06,-8.5526e-06,0.099369,26.815,0,7.0295e+07,72828,15.009,0.74401,2.468e-07,-1.8429e-07,2.6303e+05,-2.8048,-3.8835,-3.2999e-14,0.45633,2.3094
0.021289,0.024092,-0.003,0.021289,0.024092,-0.003,0.69962,0.021289,0.024093,-0.003,271.22,340.45,0,0,0,0,1.017e+05,1.2622e+06,-6.7342e-06,0.092788,34.966,0,7.0161e+07,73073,15.009,0.74597,1.317e-06,-1.0128e-06,6.393e+05,-6.935,-9.3479,-4.2164e-13,0.45937,2.4721
0.021419,0.024257,-0.003,0.021419,0.024257,-0.003,0.69646,0.02142,0.024257,-0.003,259.31,340.61,0,0,0,0,1.5773e+05,1.1038e+06,6.8919e-06,0.083595,41.541,0,7.0028e+07,73279,15.009,0.74774,4.1397e-06,-3.2024e-06,1.1313e+06,-12.521,-16.347,-9.0704e-13,0.46237,2.6598
0.021548,0.02442,-0.003,0.021548,0.02442,-0.003,0.6935,0.021548,0.02442,-0.003,248.4,340.73,0,0,0,0,3.2826e+05,9.5869e+05,4.009e-06,0.077096,46.034,0,6.9883e+07,73471,15.009,0.74946,2.5311e-06,-1.9618e-06,1.5126e+06,-16.859,-21.763,-4.6465e-13,0.46533,2.73
0.021674,0.024581,-0.003,0.021674,0.024581,-0.003,0.69045,0.021675,0.024582,-0.003,238.35,340.84,0,0,0,0,3.5482e+05,8.6819e+05,7.3761e-07,0.072867,49.895,0,6.9732e+07,73670,15.009,0.75124,-1.5101e-06,1.1763e-06,1.8027e+06,-20.133,-25.908,1.6513e-13,0.46826,2.7232
0.0218,0.024741,-0.003,0.0218,0.024741,-0.003,0.68784,0.0218,0.024741,-0.003,229.03,340.94,0,0,0,0,2.9551e+05,7.4962e+05,3.7759e-07,0.069514,53.418,0,6.9613e+07,73840,15.009,0.75275,9.9465e-07,-7.7719e-07,2.1012e+06,-23.497,-30.173,-7.6809e-14,0.47116,2.7314
0.021925,0.024899,-0.003,0.021925,0.024899,-0.003,0.68565,0.021925,0.0249,-0.003,220.43,341.02,0,0,0,0,2.9198e+05,6.2566e+05,5.6544e-06,0.066574,56.03,0,6.9509e+07,73982,15.009,0.75404,3.3332e-06,-2.603e-06,2.3889e+06,-26.756,-34.271,-2.7637e-13,0.47404,2.7458
0.022048,0.025056,-0.003,0.022048,0.025056,-0.003,0.68374,0.022048,0.025056,-0.003,212.49,341.07,0,0,0,0,3.2892e+05,4.467e+05,8.6908e-06,0.063992,57.408,0,6.9413e+07,74106,15.009,0.7552,1.6913e-06,-1.3225e-06,2.5994e+06,-29.172,-37.245,-1.0234e-13,0.47689,2.7468
0.02217,0.025212,-0.003,0.02217,0.025212,-0.003,0.68231,0.022171,0.025212,-0.003,205.15,341.12,0,0,0,0,3.3988e+05,3.5861e+05,-6.0721e-06,0.062022,58.501,0,6.9341e+07,74198,15.009,0.75605,7.8697e-08,-6.007e-08,2.6899e+06,-30.232,-38.512,-2.1637e-14,0.47971,2.7207
0.022292,0.025367,-0.003,0.022292,0.025367,-0.003,0.68069,0.022292,0.025367,-0.003,198.28,341.18,0,0,0,0,2.2997e+05,6.1014e+05,6.2986e-06,0.060884,61.866,0,6.9259e+07,74303,15.009,0.75694,6.8825e-07,-5.4389e-07,2.8359e+06,-31.855,-40.616,-1.1488e-13,0.48252,2.7387
0.022414,0.02552,-0.003,0.022414,0.02552,-0.003,0.67837,0.022414,0.02552,-0.003,191.61,341.22,0,0,0,0,-43479,6.7707e+05,1.3883e-05,0.059438,66.533,0,6.9157e+07,74454,15.009,0.75834,-2.3721e-06,1.872e-06,3.4231e+06,-38.327,-49.088,1.9153e-13,0.48532,2.9303
0.022534,0.025674,-0.003,0.022534,0.025674,-0.003,0.67778,0.022535,0.025673,-0.003,185.22,341.16,0,0,0,0,3.0569e+05,-1.3128e+05,-7.9367e-06,0.055369,63.642,0,6.9142e+07,74492,15.009,0.75897,-2.3069e-06,1.858e-06,3.9672e+06,-44.089,-57.112,4.4391e-13,0.4881,3.0507
0.022651,0.025829,-0.003,0.022651,0.025829,-0.003,0.67858,0.022652,0.025828,-0.003,180.17,341.08,0,0,0,0,1.702e+06,-4.9261e+05,1.1222e-07,0.05201,52.404,0,6.9144e+07,74440,15.009,0.75882,-2.3404e-06,1.7183e-06,3.0544e+06,-33.938,-43.98,-1.2178e-12,0.49087,2.5087
0.022766,0.025984,-0.003,0.022766,0.025984,-0.003,0.67418,0.022765,0.025986,-0.003,175.89,341.24,0,0,0,0,1.2727e+06,1.1131e+06,1.9621e-05,0.05747,50.713,0,6.8901e+07,74725,15.009,0.76122,-6.9197e-07,4.149e-07,1.6086e+06,-17.933,-23.187,-2.0003e-12,0.49363,1.7205
0.022886,0.026136,-0.003,0.022886,0.026136,-0.003,0.66783,0.022885,0.026137,-0.003,170.82,341.54,0,0,0,0,-1.2279e+06,1.8826e+06,1.4628e-05,0.063247,69.237,0,6.8708e+07,75135,15.009,0.76439,-1.4529e-06,1.3644e-06,2.18e+06,-24.48,-31.23,1.2986e-12,0.49639,2.0132
0.023009,0.026284,-0.003,0.023009,0.026284,-0.003,0.66945,0.023011,0.026283,-0.003,165.02,341.47,0,0,0,0,-1.8218e+06,-21594,1.8522e-05,0.059113,81.941,0,6.8896e+07,75030,15.009,0.76351,-6.1886e-06,5.0906e-06,4.5523e+06,-51.416,-64.827,1.8941e-12,0.49914,3.057
0.023129,0.026435,-0.003,0.023129,0.026435,-0.003,0.67563,0.023131,0.026434,-0.003,160.09,341.2,0,0,0,0,3.3309e+05,-7.8681e+05,1.0838e-05,0.051176,71.3,0,6.9114e+07,74631,15.009,0.76037,-2.9216e-06,2.2696e-06,5.2975e+06,-59.031,-76.053,-2.0122e-13,0.5019,3.2487
0.023245,0.02659,-0.003,0.023245,0.02659,-0.003,0.67293,0.023244,0.02659,-0.003,156.64,341.21,0,0,0,0,1.8688e+06,6.0561e+05,3.7208e-06,0.048908,56.139,0,6.8804e+07,74806,15.009,0.76222,-2.5388e-06,1.8962e-06,3.5734e+06,-39.365,-51.725,-3.9636e-13,0.50465,2.5338
0.023361,0.026745,-0.003,0.023361,0.026745,-0.003,0.66584,0.02336,0.026745,-0.003,153.18,341.43,0,0,0,0,7.068e+05,1.2381e+06,3.2481e-06,0.052568,53.208,0,6.8412e+07,75263,15.009,0.76622,-8.0755e-06,6.218e-06,2.579e+06,-28.589,-37.28,6.5593e-13,0.50741,2.1659
0.02348,0.026898,-0.003,0.02348,0.026898,-0.003,0.66387,0.023479,0.026898,-0.003,149.32,341.57,0,0,0,0,-3.8626e+05,7.903e+05,-1.9674e-07,0.054373,58.193,0,6.837e+07,75390,15.009,0.76708,-7.73e-06,5.987e-06,3.0425e+06,-33.879,-43.824,1.025e-12,0.51017,2.3649
0.0236,0.02705,-0.003,0.0236,0.02705,-0.003,0.6634,0.0236,0.02705,-0.003,145.57,341.58,0,0,0,0,-1.7116e+05,3.6151e+05,-5.8699e-06,0.053283,60.771,0,6.8346e+07,75420,15.009,0.76741,-2.0703e-06,1.6247e-06,3.6326e+06,-40.777,-52.043,1.9309e-13,0.51295,2.5807
0.023721,0.027204,-0.003,0.023721,0.027204,-0.003,0.663,0.023721,0.027204,-0.003,142.03,341.56,0,0,0,0,1.2407e+05,1.7705e+05,-1.6092e-05,0.051823,60.426,0,6.8303e+07,75446,15.009,0.76777,2.8852e-06,-2.2654e-06,3.9075e+06,-43.951,-55.904,6.7602e-14,0.51574,2.6593
0.023843,0.027358,-0.003,0.023843,0.027358,-0.003,0.66221,0.023843,0.027358,-0.003,138.71,341.56,0,0,0,0,2.3864e+05,1.5412e+05,-3.5046e-06,0.050863,59.308,0,6.8245e+07,75497,15.009,0.76829,6.0294e-06,-4.7334e-06,3.925e+06,-44.152,-56.155,-4.073e-14,0.51854,2.6503
0.023965,0.027513,-0.003,0.023965,0.027513,-0.003,0.66137,0.023965,0.027513,-0.003,135.54,341.59,0,0,0,0,1.7845e+05,1.6102e+05,6.7134e-06,0.05032,58.879,0,6.8202e+07,75551,15.009,0.76876,7.4375e-06,-5.8464e-06,3.9416e+06,-44.336,-56.398,-7.4718e-14,0.52136,2.6527
0.024088,0.02767,-0.003,0.024088,0.02767,-0.003,0.66073,0.024088,0.027669,-0.003,132.48,341.62,0,0,0,0,1.4861e+05,1.4765e+05,-2.945e-06,0.049814,58.668,0,6.817e+07,75592,15.009,0.76913,5.9633e-06,-4.6892e-06,4.0083e+06,-45.085,-57.351,-5.0311e-14,0.5242,2.6701
0.024212,0.027827,-0.003,0.024212,0.027827,-0.003,0.66009,0.024212,0.027827,-0.003,129.55,341.61,0,0,0,0,1.776e+05,97040,-1.4398e-05,0.049254,58.102,0,6.813e+07,75633,15.009,0.76957,4.0233e-07,-3.1572e-07,4.053e+06,-45.599,-57.982,-1.6776e-14,0.52706,2.6819
0.024337,0.027986,-0.003,0.024337,0.027986,-0.003,0.65962,0.024336,0.027986,-0.003,126.76,341.6,0,0,0,0,2.3265e+05,34260,-6.3911e-06,0.048724,57.231,0,6.8098e+07,75664,15.009,0.76992,-2.1169e-06,1.6647e-06,4.0016e+06,-45.057,-57.22,-3.8923e-14,0.52994,2.6714
0.024463,0.028147,-0.003,0.024463,0.028147,-0.003,0.65899,0.024463,0.028147,-0.003,124.09,341.64,0,0,0,0,1.5538e+05,2.5395e+05,6.2904e-06,0.048731,57.914,0,6.8064e+07,75704,15.009,0.77022,-7.2708e-06,5.7309e-06,3.9205e+06,-44.153,-56.063,2.0446e-13,0.53286,2.6576
0.024591,0.028309,-0.003,0.024591,0.028309,-0.003,0.65752,0.024591,0.028308,-0.003,121.41,341.68,0,0,0,0,-2.208e+05,4.2708e+05,-4.2719e-06,0.048939,61.179,0,6.8008e+07,75798,15.009,0.77101,-8.15e-06,6.4429e-06,4.3514e+06,-48.909,-62.269,4.3258e-13,0.5358,2.8032
0.02472,0.028473,-0.003,0.02472,0.028473,-0.003,0.65782,0.024721,0.028471,-0.003,118.7,341.59,0,0,0,0,1.5033e+05,-3.7915e+05,-1.4435e-08,0.046531,58.953,0,6.8038e+07,75779,15.009,0.77113,-9.696e-06,7.5214e-06,4.9354e+06,-55.097,-70.872,-9.6009e-13,0.53878,2.9788
0.024848,0.028641,-0.003,0.024848,0.028641,-0.003,0.65968,0.024849,0.02864,-0.003,116.55,341.46,0,0,0,0,1.8485e+06,-7.1343e+05,1.3358e-05,0.043798,47.744,0,6.8087e+07,75660,15.009,0.77043,-1.1001e-05,8.3549e-06,3.7643e+06,-41.954,-54.1,-2.6146e-12,0.5418,2.5152
0.024976,0.028813,-0.003,0.024976,0.028813,-0.003,0.65422,0.024973,0.028814,-0.003,114.88,341.65,0,0,0,0,1.307e+06,1.3909e+06,5.044e-06,0.0489,45.781,0,6.7798e+07,76010,15.009,0.77338,-3.3253e-06,2.462e-06,1.9373e+06,-21.548,-27.956,-1.8051e-12,0.54485,1.7564
0.025111,0.028983,-0.003,0.025111,0.028983,-0.003,0.6459,0.025109,0.028984,-0.003,112.52,341.94,0,0,0,0,-1.5956e+06,1.7461e+06,-1.1986e-06,0.054419,63.304,0,6.7526e+07,76543,15.009,0.77778,-2.4219e-06,2.0722e-06,2.9298e+06,-33.052,-41.823,8.0221e-13,0.54795,2.1217
0.025251,0.029154,-0.003,0.025251,0.029154,-0.003,0.65159,0.025253,0.029151,-0.003,109.65,341.74,0,0,0,0,-2.048e+06,-4.5739e+05,-5.0161e-06,0.050208,70.624,0,6.7884e+07,76179,15.009,0.77468,-3.8631e-06,3.1763e-06,5.6151e+06,-63.205,-80.133,1.0899e-12,0.5511,3.0849
0.025389,0.029331,-0.003,0.025389,0.029331,-0.003,0.65847,0.025389,0.029329,-0.003,107.56,341.5,0,0,0,0,8.3991e+05,-4.6313e+05,-4.8773e-06,0.044209,56.21,0,6.8073e+07,75737,15.009,0.77107,1.6335e-06,-1.1805e-06,5.2582e+06,-58.514,-75.609,5.953e-13,0.5543,2.9473
0.025525,0.029514,-0.003,0.025525,0.029514,-0.003,0.65099,0.025523,0.029514,-0.003,106.03,341.67,0,0,0,0,1.7052e+06,9.6666e+05,1.6326e-06,0.045131,45.383,0,6.758e+07,76217,15.009,0.77548,2.2692e-06,-1.6708e-06,3.1295e+06,-34.651,-45.206,6.3875e-13,0.55756,2.2492
0.025667,0.029698,-0.003,0.025667,0.029698,-0.003,0.64506,0.025666,0.029698,-0.003,104.22,341.88,0,0,0,0,-45530,9.1756e+05,-9.1479e-07,0.048386,46.625,0,6.7308e+07,76597,15.009,0.7787,-4.3511e-06,3.4198e-06,2.9134e+06,-32.478,-41.953,-4.4058e-13,0.56088,2.1941
0.025814,0.029885,-0.003,0.025814,0.029885,-0.003,0.64562,0.025813,0.029884,-0.003,102.25,341.9,0,0,0,0,-3.5828e+05,2.1481e+05,-7.1072e-08,0.048436,50.333,0,6.7353e+07,76560,15.009,0.77828,-4.1397e-07,3.1991e-07,3.622e+06,-40.636,-51.909,-3.0681e-13,0.56426,2.477
0.025964,0.030075,-0.003,0.025964,0.030075,-0.003,0.64557,0.025963,0.030074,-0.003,100.36,341.86,0,0,0,0,67165,1.2801e+05,4.3316e-06,0.047491,50.555,0,6.7323e+07,76564,15.009,0.77847,1.0645e-05,-8.3628e-06,3.9186e+06,-44.098,-56.051,1.3281e-13,0.56772,2.5784
0.026117,0.030269,-0.003,0.026117,0.030269,-0.003,0.64462,0.026116,0.030268,-0.003,98.608,341.87,0,0,0,0,1.3598e+05,2.8262e+05,5.2785e-06,0.047232,50.684,0,6.7256e+07,76624,15.009,0.77905,6.8536e-06,-5.3756e-06,3.8814e+06,-43.685,-55.519,-7.2386e-15,0.57125,2.5821
0.026274,0.030468,-0.003,0.026274,0.030468,-0.003,0.64311,0.026273,0.030467,-0.003,96.807,341.87,0,0,0,0,-1.1589e+05,5228,6.5613e-06,0.046703,51.189,0,6.7192e+07,76721,15.009,0.78001,5.3034e-06,-4.2017e-06,4.3295e+06,-48.66,-61.962,-5.6072e-14,0.57487,2.7572
0.02644,0.030682,-0.003,0.02644,0.030682,-0.003,0.64567,0.026434,0.03067,-0.003,95.093,341.77,0,0,0,0,4.3774e+05,-3.311e+05,7.9949e-06,0.044725,46.581,0,6.7317e+07,76557,15.009,0.77867,6.1905e-06,-4.8745e-06,4.2998e+06,-48.051,-61.724,9.4104e-14,0.57874,2.7583
0.026628,0.030928,-0.003,0.026628,0.030928,-0.003,0.64245,0.02662,0.03092,-0.003,93.551,341.86,0,0,0,0,7.2225e+05,6.9036e+05,3.9299e-06,0.046287,43.011,0,6.7111e+07,76763,15.009,0.78055,5.1409e-07,-3.8138e-07,3.0169e+06,-33.533,-43.482,1.1819e-13,0.58315,2.2896
0.026847,0.031209,-0.003,0.026847,0.031209,-0.003,0.63435,0.026838,0.031201,-0.003,91.45,341.99,0,0,0,0,-3.5466e+05,5.4134e+05,-2.4212e-06,0.048464,48.075,0,6.675e+07,77278,15.009,0.78534,-1.7462e-06,1.4049e-06,3.4278e+06,-38.532,-49.07,8.2462e-14,0.58824,2.398
0.02709,0.031517,-0.003,0.02709,0.031517,-0.003,0.64124,0.027093,0.031514,-0.003,89.344,341.86,0,0,0,0,-1.6486e+05,-2.1778e+05,-2.5099e-06,0.045663,46.811,0,6.715e+07,76840,15.009,0.78127,-2.2114e-06,1.7448e-06,4.4655e+06,-49.962,-64.059,-3.3837e-14,0.59383,2.7468
0.027336,0.031837,-0.003,0.027336,0.031837,-0.003,0.63826,0.027334,0.031839,-0.003,87.736,341.92,0,0,0,0,5.9694e+05,7.7009e+05,-3.6578e-07,0.045778,40.689,0,6.693e+07,77030,15.009,0.78313,2.02e-06,-1.6331e-06,3.4317e+06,-38.191,-49.417,-1.6574e-13,0.5996,2.4352
0.027584,0.032156,-0.003,0.027584,0.032156,-0.003,0.62881,0.027585,0.032156,-0.003,86.01,342.07,0,0,0,0,98861,6.8426e+05,7.0447e-06,0.047654,41.692,0,6.6423e+07,77630,15.009,0.78879,7.6322e-07,-6.1817e-07,3.0878e+06,-34.662,-44.251,8.4229e-15,0.60536,2.3643
0.027834,0.032473,-0.003,0.027834,0.032473,-0.003,0.6305,0.027834,0.032473,-0.003,84.382,342.05,0,0,0,0,52964,1.6886e+05,1.1498e-05,0.047434,43.2,0,6.6505e+07,77523,15.009,0.78778,-2.1653e-07,1.7509e-07,3.4342e+06,-38.637,-49.136,5.9126e-14,0.61113,2.4647
0.028085,0.03279,-0.003,0.028085,0.03279,-0.003,0.62667,0.028083,0.032792,-0.003,82.905,342.09,0,0,0,0,3203.6,4.3601e+05,4.1319e-06,0.047726,45.293,0,6.6304e+07,77765,15.009,0.79012,-1.7481e-06,1.4682e-06,3.4778e+06,-39.377,-49.566,3.0795e-13,0.61689,2.4261
