"C:0","C:1","C:2","Cx","Cy","Cz","Ma","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.014346,0.015642,-0.003,0.014346,0.015642,-0.003,0,0.76384,0.014348,0.015641,-0.003,89.263,355.07,0,0,0,0,-8.4686e+05,4.8797e+05,3.2948e-06,0.040399,62.284,0,7.7763e+07,68857,13.935,0.674,-2.7101e-06,2.3767e-06,5.6638e+06,-67.955,-77.488,-8.051e-14,0.30321,3.6353
0.014624,0.015959,-0.003,0.014624,0.015959,-0.003,0,0.77198,0.014626,0.015957,-0.003,89.395,354.93,0,0,0,0,58573,-94554,1.6408e-06,0.038561,58.731,0,7.8312e+07,68321,13.935,0.66914,-6.3656e-07,6.8126e-07,6.3615e+06,-75.887,-87.392,3.3983e-13,0.30923,3.821
0.014898,0.016279,-0.003,0.014898,0.016279,-0.003,0,0.76458,0.014896,0.01628,-0.003,89.191,355.5,0,0,0,0,8.0009e+05,8.3672e+05,-1.8517e-06,0.039892,52.644,0,7.7837e+07,68809,13.935,0.67285,2.7474e-06,-2.3041e-06,4.4981e+06,-53.364,-62.077,2.9805e-13,0.31524,3.2112
0.015173,0.016598,-0.003,0.015173,0.016598,-0.003,0,0.75708,0.015173,0.016598,-0.003,88.815,355.9,0,0,0,0,-26401,6.3922e+05,-7.597e-07,0.042135,55.523,0,7.7383e+07,69303,13.935,0.67684,-5.872e-07,5.1083e-07,4.1623e+06,-49.585,-57.289,7.9028e-15,0.32125,3.131
0.015449,0.016915,-0.003,0.015449,0.016915,-0.003,0,0.75847,0.015449,0.016915,-0.003,88.326,355.97,0,0,0,0,-2.7085e+05,91928,7.3048e-07,0.042261,60.79,0,7.7513e+07,69211,13.935,0.67582,-3.6834e-07,3.1944e-07,4.952e+06,-59.097,-68.046,1.2007e-14,0.32726,3.407
0.015726,0.017233,-0.003,0.015726,0.017233,-0.003,0,0.75852,0.015726,0.017232,-0.003,87.958,355.96,0,0,0,0,-1.6951e+05,-1.3302e+05,1.1028e-06,0.041406,62.154,0,7.7517e+07,69209,13.935,0.67584,-4.4983e-07,3.9022e-07,5.5449e+06,-66.104,-76.235,-5.0874e-15,0.33328,3.6382
0.016001,0.017551,-0.003,0.016001,0.017551,-0.003,0,0.76132,0.016002,0.01755,-0.003,87.91,356.02,0,0,0,0,1.1637e+05,-1.0967e+05,-5.0318e-06,0.040305,58.927,0,7.7724e+07,69024,13.935,0.67396,-1.9418e-07,1.7555e-07,5.5327e+06,-65.488,-76.461,2.5407e-14,0.33929,3.6456
0.016273,0.017873,-0.003,0.016273,0.017873,-0.003,0,0.7587,0.016273,0.017873,-0.003,87.771,356.36,0,0,0,0,4.6557e+05,4.6032e+05,-1.5425e-08,0.040832,56.124,0,7.758e+07,69197,13.935,0.675,1.0133e-06,-8.5449e-07,4.8846e+06,-57.374,-67.895,2.6436e-14,0.3453,3.4511
0.016544,0.018195,-0.003,0.016544,0.018195,-0.003,0,0.7529,0.016544,0.018195,-0.003,87.522,356.69,0,0,0,0,3.2474e+05,5.277e+05,2.8759e-06,0.041883,56.833,0,7.7233e+07,69579,13.935,0.67807,1.7323e-06,-1.4585e-06,4.6929e+06,-54.951,-65.381,-8.5638e-15,0.35132,3.4235
0.016815,0.018518,-0.003,0.016815,0.018518,-0.003,0,0.75083,0.016816,0.018517,-0.003,87.33,356.83,0,0,0,0,2.6098e+05,2.7808e+05,-8.489e-07,0.041845,57.113,0,7.7121e+07,69715,13.935,0.67915,6.9104e-07,-5.8534e-07,4.7935e+06,-55.912,-66.956,-1.3949e-14,0.35733,3.4749
0.017084,0.018842,-0.003,0.017084,0.018842,-0.003,0,0.74811,0.017084,0.018841,-0.003,87.453,357.02,0,0,0,0,4.5226e+05,4.0723e+05,-4.7082e-06,0.04209,56.079,0,7.6955e+07,69894,13.935,0.68056,-2.9621e-06,2.4312e-06,4.5786e+06,-53.081,-64.223,-3.8708e-14,0.36334,3.4101
0.017351,0.019167,-0.003,0.017351,0.019167,-0.003,0,0.74314,0.017351,0.019167,-0.003,88.088,357.29,0,0,0,0,4.8346e+05,6.1104e+05,-7.9834e-06,0.043029,55.908,0,7.6654e+07,70222,13.935,0.68322,-3.1427e-06,2.576e-06,4.3491e+06,-50.199,-61.196,-4.7396e-14,0.36936,3.2954
0.017618,0.019493,-0.003,0.017618,0.019493,-0.003,0,0.7381,0.017618,0.019493,-0.003,89.25,357.52,0,0,0,0,4.0845e+05,5.4645e+05,-2.8276e-06,0.043754,56.277,0,7.6347e+07,70552,13.935,0.68601,1.166e-06,-9.5367e-07,4.3078e+06,-49.674,-60.659,-1.2547e-14,0.37537,3.2412
0.017884,0.019819,-0.003,0.017884,0.019819,-0.003,0,0.7344,0.017884,0.019819,-0.003,90.584,357.68,0,0,0,0,3.4995e+05,4.02e+05,1.7238e-06,0.04401,56.335,0,7.6123e+07,70796,13.935,0.68807,-7.5065e-07,6.1514e-07,4.3439e+06,-50.096,-61.163,-6.1781e-15,0.38138,3.2231
0.018151,0.020145,-0.003,0.018151,0.020145,-0.003,0,0.73129,0.018151,0.020145,-0.003,91.806,357.83,0,0,0,0,3.0636e+05,3.1187e+05,2.9375e-06,0.044048,56.143,0,7.5933e+07,71000,13.935,0.68979,-4.7865e-06,3.9223e-06,4.3835e+06,-50.573,-61.704,-2.911e-14,0.3874,3.2129
0.018418,0.020471,-0.003,0.018418,0.020471,-0.003,0,0.72883,0.018418,0.020471,-0.003,92.735,357.95,0,0,0,0,2.6329e+05,2.314e+05,1.1153e-06,0.043938,55.896,0,7.5787e+07,71162,13.935,0.69112,-3.4114e-06,2.7977e-06,4.4464e+06,-51.313,-62.576,-3.021e-14,0.39341,3.2178
0.018685,0.020797,-0.003,0.018685,0.020797,-0.003,0,0.72686,0.018685,0.020797,-0.003,93.434,358.07,0,0,0,0,2.3659e+05,1.7964e+05,-4.6981e-06,0.04374,55.69,0,7.5671e+07,71291,13.935,0.69215,-2.645e-06,2.1686e-06,4.5236e+06,-52.202,-63.665,-1.6033e-14,0.39942,3.238
0.018944,0.021112,-0.003,0.018944,0.021112,-0.003,0,0.72517,0.018952,0.021122,-0.003,93.92,358.15,0,0,0,0,1.897e+05,77851,-3.5627e-06,0.043363,55.485,0,7.5568e+07,71402,13.935,0.69306,-5.9604e-08,4.8894e-08,4.6775e+06,-53.931,-65.862,-7.1227e-16,0.40526,3.31
0.019179,0.021401,-0.003,0.019179,0.021401,-0.003,0,0.72466,0.019187,0.021409,-0.003,94.294,358.21,0,0,0,0,2.9502e+05,-75779,2.8225e-06,0.042534,53.753,0,7.554e+07,71435,13.935,0.69332,1.864e-06,-1.5232e-06,4.7225e+06,-54.22,-66.666,1.2356e-14,0.41056,3.3979
0.019381,0.021652,-0.003,0.019381,0.021652,-0.003,0,0.72399,0.01939,0.021662,-0.003,94.653,358.33,0,0,0,0,5.6127e+05,1.4613e+05,3.7915e-06,0.042108,50.785,0,7.5503e+07,71479,13.935,0.69353,1.2009e-06,-9.5274e-07,4.4098e+06,-50.194,-62.596,3.3026e-14,0.41517,3.3413
0.019556,0.021873,-0.003,0.019556,0.021873,-0.003,0,0.72072,0.019557,0.021874,-0.003,94.892,358.54,0,0,0,0,6.3457e+05,6.1812e+05,2.1899e-06,0.042962,49.289,0,7.5312e+07,71693,13.935,0.69516,2.3199e-06,-1.8282e-06,4.0183e+06,-45.378,-57.34,4.8507e-14,0.41919,3.1849
0.019718,0.022079,-0.003,0.019718,0.022079,-0.003,0,0.7167,0.019719,0.02208,-0.003,95.044,358.72,0,0,0,0,5.2367e+05,7.1169e+05,7.7831e-06,0.044078,49.559,0,7.5082e+07,71957,13.935,0.69735,-7.8697e-07,6.184e-07,3.8737e+06,-43.626,-55.382,8.7411e-15,0.42294,3.1
0.019877,0.022281,-0.003,0.019877,0.022281,-0.003,0,0.71366,0.019878,0.022282,-0.003,95.042,358.82,0,0,0,0,4.6362e+05,5.8277e+05,8.3563e-06,0.044689,50.297,0,7.4904e+07,72156,13.935,0.69907,-5.7435e-06,4.5206e-06,3.8887e+06,-43.782,-55.606,-4.2502e-14,0.4266,3.0815
0.020032,0.022477,-0.003,0.020032,0.022477,-0.003,0,0.71092,0.020033,0.022479,-0.003,94.917,358.91,0,0,0,0,4.7251e+05,5.5597e+05,6.3057e-06,0.045004,50.915,0,7.4738e+07,72335,13.935,0.70064,-7.2736e-07,5.7323e-07,3.9151e+06,-44.063,-55.997,-1.5783e-14,0.43017,3.0799
0.020183,0.02267,-0.003,0.020183,0.02267,-0.003,0,0.7081,0.020184,0.022671,-0.003,94.662,358.97,0,0,0,0,3.5967e+05,5.9645e+05,8.2538e-06,0.045281,51.893,0,7.4554e+07,72519,13.935,0.70229,-3.1292e-07,2.4214e-07,4.0479e+06,-45.456,-57.968,5.7144e-14,0.43367,3.1109
0.020331,0.022859,-0.003,0.020331,0.022859,-0.003,0,0.70589,0.020332,0.022859,-0.003,94.246,358.95,0,0,0,0,4.052e+05,-57775,8.6846e-07,0.04428,50.386,0,7.4438e+07,72664,13.935,0.70379,-1.1446e-06,9.0618e-07,4.2988e+06,-48.157,-61.64,3.3339e-13,0.43709,3.1702
0.020474,0.023045,-0.003,0.020474,0.023045,-0.003,0,0.707,0.020476,0.023045,-0.003,93.946,359.1,0,0,0,0,1.7206e+06,-2.0795e+05,-5.6846e-06,0.043285,43.665,0,7.4593e+07,72591,13.935,0.70291,1.0515e-06,-8.4657e-07,3.2957e+06,-37.111,-47.112,4.9371e-14,0.44044,2.7314
0.020614,0.023228,-0.003,0.020614,0.023228,-0.003,0,0.69954,0.020612,0.023231,-0.003,93.529,359.48,0,0,0,0,5.7062e+05,1.7422e+06,-1.0348e-05,0.047776,47.924,0,7.422e+07,73078,13.935,0.70665,-2.2026e-06,1.7439e-06,2.1705e+06,-24.345,-31.132,2.4266e-13,0.44373,2.2958
0.020757,0.023403,-0.003,0.020757,0.023403,-0.003,0,0.69429,0.020758,0.023404,-0.003,92.578,359.28,0,0,0,0,-1.9976e+06,8.9385e+05,-6.9831e-06,0.049829,61.074,0,7.3909e+07,73420,13.935,0.71018,-2.8405e-06,2.3195e-06,4.1695e+06,-47.137,-59.41,6.8286e-13,0.44696,3.0688
0.020897,0.023577,-0.003,0.020897,0.023577,-0.003,0,0.70349,0.0209,0.023575,-0.003,91.719,358.94,0,0,0,0,-2.2575e+05,-7.0676e+05,-2.2277e-06,0.043929,57.375,0,7.4413e+07,72820,13.935,0.70536,1.1511e-06,-7.4785e-07,5.5696e+06,-62.675,-79.498,8.471e-13,0.45013,3.5814
0.021029,0.023751,-0.003,0.021029,0.023751,-0.003,0,0.70028,0.021029,0.023752,-0.003,91.303,359.25,0,0,0,0,1.8614e+06,9.8446e+05,-3.5362e-06,0.042304,44.491,0,7.4114e+07,73030,13.935,0.70689,3.8696e-06,-2.9034e-06,3.6814e+06,-40.864,-53.035,8.275e-13,0.45326,2.8743
0.021159,0.023924,-0.003,0.021159,0.023924,-0.003,0,0.69065,0.021158,0.023925,-0.003,90.88,359.63,0,0,0,0,8.0055e+05,1.5285e+06,2.4091e-06,0.046339,42.073,0,7.3519e+07,73657,13.935,0.71199,1.3467e-06,-1.0286e-06,2.527e+06,-28.057,-36.483,1.5985e-13,0.45633,2.4426
0.021289,0.024092,-0.003,0.021289,0.024092,-0.003,0,0.68837,0.021289,0.024093,-0.003,90.313,359.73,0,0,0,0,-2.188e+05,8.466e+05,-1.4156e-06,0.048269,46.42,0,7.343e+07,73805,13.935,0.71315,4.122e-06,-3.2382e-06,3.0231e+06,-33.664,-43.539,-3.3517e-13,0.45937,2.6114
0.021419,0.024257,-0.003,0.021419,0.024257,-0.003,0,0.6871,0.02142,0.024257,-0.003,89.758,359.65,0,0,0,0,20931,4.587e+05,-3.3541e-06,0.047592,48.65,0,7.3338e+07,73887,13.935,0.71414,1.1147e-05,-8.7675e-06,3.6097e+06,-40.524,-51.714,-4.0707e-13,0.46237,2.8127
0.021548,0.02442,-0.003,0.021548,0.02442,-0.003,0,0.68617,0.021548,0.02442,-0.003,89.208,359.61,0,0,0,0,2.8599e+05,2.7803e+05,-4.7621e-06,0.046666,48.49,0,7.3255e+07,73948,13.935,0.71486,6.5323e-06,-5.14e-06,3.8381e+06,-43.194,-54.896,-9.4165e-14,0.46533,2.8897
0.021674,0.024581,-0.003,0.021674,0.024581,-0.003,0,0.6847,0.021675,0.024582,-0.003,88.629,359.62,0,0,0,0,3.6119e+05,2.8208e+05,-2.9025e-06,0.04625,47.801,0,7.3155e+07,74043,13.935,0.71575,-2.8834e-06,2.2659e-06,3.8196e+06,-43.007,-54.619,2.8016e-14,0.46826,2.8864
0.0218,0.024741,-0.003,0.0218,0.024741,-0.003,0,0.68337,0.0218,0.024741,-0.003,87.975,359.66,0,0,0,0,3.0702e+05,2.6569e+05,1.7021e-05,0.046058,47.413,0,7.3078e+07,74130,13.935,0.71652,1.4873e-06,-1.1749e-06,3.8364e+06,-43.194,-54.86,6.7521e-14,0.47116,2.9013
0.021925,0.024899,-0.003,0.021925,0.024899,-0.003,0,0.68221,0.021925,0.0249,-0.003,87.224,359.68,0,0,0,0,3.086e+05,2.3319e+05,4.8908e-06,0.045836,47.085,0,7.3007e+07,74205,13.935,0.7172,5.5013e-06,-4.3316e-06,3.8715e+06,-43.592,-55.357,4.9035e-14,0.47404,2.9221
0.022048,0.025056,-0.003,0.022048,0.025056,-0.003,0,0.68108,0.022048,0.025056,-0.003,86.38,359.69,0,0,0,0,3.4836e+05,1.6354e+05,-2.9778e-06,0.045574,46.52,0,7.2939e+07,74278,13.935,0.71789,2.576e-06,-2.027e-06,3.8561e+06,-43.437,-55.122,2.5663e-14,0.47689,2.926
0.02217,0.025212,-0.003,0.02217,0.025212,-0.003,0,0.68013,0.022171,0.025212,-0.003,85.442,359.72,0,0,0,0,3.5562e+05,1.6931e+05,1.3342e-05,0.045476,45.926,0,7.288e+07,74340,13.935,0.71843,1.695e-07,-1.3225e-07,3.7497e+06,-42.267,-53.584,-8.1438e-15,0.47971,2.8992
0.022292,0.025367,-0.003,0.022292,0.025367,-0.003,0,0.67886,0.022292,0.025367,-0.003,84.44,359.78,0,0,0,0,1.3415e+05,4.0243e+05,1.0405e-05,0.045853,47.08,0,7.2802e+07,74422,13.935,0.71908,8.5402e-07,-6.7893e-07,3.7448e+06,-42.203,-53.526,-9.2472e-14,0.48252,2.9178
0.022414,0.02552,-0.003,0.022414,0.02552,-0.003,0,0.6775,0.022414,0.02552,-0.003,83.381,359.74,0,0,0,0,-1.973e+05,4.4301e+05,1.1644e-05,0.046065,49.925,0,7.2729e+07,74510,13.935,0.71994,-2.9299e-06,2.319e-06,4.2529e+06,-47.761,-60.881,1.3943e-13,0.48532,3.1169
0.022534,0.025674,-0.003,0.022534,0.025674,-0.003,0,0.67768,0.022535,0.025673,-0.003,82.363,359.63,0,0,0,0,5.2002e+05,-2.7858e+05,9.6569e-06,0.044088,47.724,0,7.2754e+07,74498,13.935,0.7202,-2.956e-06,2.3823e-06,4.6807e+06,-52.191,-67.255,4.8302e-13,0.4881,3.2397
0.022651,0.025829,-0.003,0.022651,0.025829,-0.003,0,0.67777,0.022652,0.025828,-0.003,81.365,359.75,0,0,0,0,2.1944e+06,-5.7124e+05,9.8292e-06,0.038789,38.11,0,7.2764e+07,74492,13.935,0.72011,-2.5937e-06,1.9087e-06,3.399e+06,-37.966,-48.785,-1.4708e-12,0.49087,2.6681
0.022766,0.025984,-0.003,0.022766,0.025984,-0.003,0,0.67264,0.022765,0.025986,-0.003,80.272,360.18,0,0,0,0,1.4481e+06,1.0476e+06,9.5894e-06,0.042959,34.663,0,7.2511e+07,74824,13.935,0.72227,-9.1922e-07,5.8254e-07,1.6217e+06,-18.188,-23.285,-2.3703e-12,0.49363,1.8374
0.022886,0.026136,-0.003,0.022886,0.026136,-0.003,0,0.66651,0.022885,0.026137,-0.003,79.16,360.32,0,0,0,0,-1.5793e+06,1.8451e+06,1.0651e-05,0.051816,48.68,0,7.2258e+07,75220,13.935,0.72545,-1.6112e-06,1.5059e-06,2.2397e+06,-25.114,-32.111,1.4947e-12,0.49639,2.1368
0.023009,0.026284,-0.003,0.023009,0.026284,-0.003,0,0.66936,0.023011,0.026283,-0.003,78.22,359.84,0,0,0,0,-2.2102e+06,-24877,1.885e-05,0.049909,59.86,0,7.2436e+07,75036,13.935,0.72468,-6.7996e-06,5.5972e-06,4.8324e+06,-54.575,-68.823,2.0208e-12,0.49914,3.2258
0.023129,0.026435,-0.003,0.023129,0.026435,-0.003,0,0.6759,0.023131,0.026434,-0.003,77.45,359.58,0,0,0,0,5.1294e+05,-6.8262e+05,1.2966e-05,0.043556,52.608,0,7.2713e+07,74613,13.935,0.72145,-3.1851e-06,2.4792e-06,5.5786e+06,-62.281,-79.998,-2.6633e-13,0.5019,3.427
0.023245,0.02659,-0.003,0.023245,0.02659,-0.003,0,0.67177,0.023244,0.02659,-0.003,76.681,359.86,0,0,0,0,2.1432e+06,7.4363e+05,1.648e-05,0.041836,40.868,0,7.2376e+07,74880,13.935,0.72355,-2.6897e-06,2.0131e-06,3.6404e+06,-40.208,-52.612,-4.8604e-13,0.50465,2.6798
0.023361,0.026745,-0.003,0.023361,0.026745,-0.003,0,0.66443,0.02336,0.026745,-0.003,75.894,360.16,0,0,0,0,6.8258e+05,1.2145e+06,-7.6997e-07,0.045543,37.925,0,7.1965e+07,75354,13.935,0.72734,-8.4741e-06,6.5402e-06,2.5502e+06,-28.319,-36.825,4.668e-13,0.50741,2.292
0.02348,0.026898,-0.003,0.02348,0.026898,-0.003,0,0.66287,0.023479,0.026898,-0.003,75.14,360.23,0,0,0,0,-3.9112e+05,7.3975e+05,-1.9414e-05,0.047758,41.597,0,7.1922e+07,75454,13.935,0.72806,-8.0941e-06,6.2836e-06,3.0157e+06,-33.603,-43.421,8.6256e-13,0.51017,2.4974
0.0236,0.02705,-0.003,0.0236,0.02705,-0.003,0,0.66224,0.0236,0.02705,-0.003,74.454,360.14,0,0,0,0,-1.0503e+05,3.632e+05,-1.4712e-05,0.047197,43.796,0,7.1862e+07,75495,13.935,0.72868,-2.1327e-06,1.681e-06,3.5995e+06,-40.445,-51.539,9.3834e-14,0.51295,2.7255
0.023721,0.027204,-0.003,0.023721,0.027204,-0.003,0,0.66176,0.023721,0.027204,-0.003,73.814,360.07,0,0,0,0,2.0161e+05,1.4725e+05,-7.7467e-06,0.046206,43.778,0,7.1804e+07,75526,13.935,0.72917,2.9299e-06,-2.3022e-06,3.833e+06,-43.173,-54.792,9.3421e-14,0.51574,2.8137
0.023843,0.027358,-0.003,0.023843,0.027358,-0.003,0,0.66091,0.023843,0.027358,-0.003,73.21,360.06,0,0,0,0,3.1684e+05,1.2602e+05,1.2173e-05,0.04567,43.046,0,7.1739e+07,75580,13.935,0.72974,6.1104e-06,-4.808e-06,3.795e+06,-42.747,-54.25,1.1492e-13,0.51854,2.8088
0.023965,0.027513,-0.003,0.023965,0.027513,-0.003,0,0.65996,0.023965,0.027513,-0.003,72.645,360.08,0,0,0,0,2.6087e+05,1.5088e+05,1.1789e-05,0.045527,42.676,0,7.1684e+07,75641,13.935,0.73028,7.4487e-06,-5.8645e-06,3.7744e+06,-42.503,-53.967,5.9398e-14,0.52136,2.8126
0.024088,0.02767,-0.003,0.024088,0.02767,-0.003,0,0.65916,0.024088,0.027669,-0.003,72.118,360.08,0,0,0,0,2.2537e+05,1.565e+05,2.5592e-06,0.0454,42.585,0,7.1639e+07,75693,13.935,0.73076,5.9539e-06,-4.6873e-06,3.8094e+06,-42.892,-54.472,2.7861e-14,0.5242,2.8327
0.024212,0.027827,-0.003,0.024212,0.027827,-0.003,0,0.65834,0.024212,0.027827,-0.003,71.628,360.08,0,0,0,0,2.5083e+05,1.2186e+05,-1.4188e-06,0.045206,42.393,0,7.1589e+07,75746,13.935,0.73129,4.0233e-07,-3.1665e-07,3.8325e+06,-43.16,-54.794,-3.3764e-15,0.52706,2.8464
0.024337,0.027986,-0.003,0.024337,0.027986,-0.003,0,0.65764,0.024336,0.027986,-0.003,71.162,360.07,0,0,0,0,3.1454e+05,62127,-9.4463e-06,0.045003,41.915,0,7.1544e+07,75791,13.935,0.73175,-2.0722e-06,1.6326e-06,3.7611e+06,-42.392,-53.747,-8.1379e-14,0.52994,2.8353
0.024463,0.028147,-0.003,0.024463,0.028147,-0.003,0,0.65677,0.024463,0.028147,-0.003,70.721,360.1,0,0,0,0,2.0985e+05,2.6778e+05,-5.5715e-06,0.045276,42.475,0,7.1492e+07,75846,13.935,0.73219,-7.1041e-06,5.6047e-06,3.6683e+06,-41.343,-52.432,1.2522e-13,0.53286,2.8207
0.024591,0.028309,-0.003,0.024591,0.028309,-0.003,0,0.65525,0.024591,0.028308,-0.003,70.304,360.08,0,0,0,0,-1.6311e+05,4.2131e+05,-8.4075e-07,0.045716,45.39,0,7.1413e+07,75944,13.935,0.73312,-7.9656e-06,6.3027e-06,4.098e+06,-46.075,-58.633,3.4322e-13,0.5358,2.9728
0.02472,0.028473,-0.003,0.02472,0.028473,-0.003,0,0.65542,0.024721,0.028471,-0.003,69.982,359.94,0,0,0,0,2.7394e+05,-3.9437e+05,1.3782e-05,0.043911,44.323,0,7.1434e+07,75933,13.935,0.7334,-9.4632e-06,7.3537e-06,4.6604e+06,-52.085,-66.882,-1.1201e-12,0.53878,3.1541
0.024848,0.028641,-0.003,0.024848,0.028641,-0.003,0,0.657,0.024849,0.02864,-0.003,69.623,360,0,0,0,0,1.9112e+06,-7.5898e+05,1.2696e-05,0.038827,35.549,0,7.1525e+07,75832,13.935,0.73253,-1.0626e-05,8.0913e-06,3.4695e+06,-38.809,-49.754,-2.7928e-12,0.5418,2.6637
0.024976,0.028813,-0.003,0.024976,0.028813,-0.003,0,0.65181,0.024973,0.028814,-0.003,69.056,360.36,0,0,0,0,1.3309e+06,1.2532e+06,7.5437e-07,0.043385,33.341,0,7.127e+07,76165,13.935,0.73481,-3.1763e-06,2.3595e-06,1.6607e+06,-18.549,-23.903,-1.8184e-12,0.54485,1.8636
0.025111,0.028983,-0.003,0.025111,0.028983,-0.003,0,0.64385,0.025109,0.028984,-0.003,68.559,360.41,0,0,0,0,-1.465e+06,1.7472e+06,-3.9637e-06,0.051496,47.607,0,7.0931e+07,76674,13.935,0.73927,-2.3418e-06,1.9963e-06,2.6306e+06,-29.623,-37.588,8.5224e-13,0.54795,2.2421
0.025251,0.029154,-0.003,0.025251,0.029154,-0.003,0,0.64856,0.025253,0.029151,-0.003,68.366,359.95,0,0,0,0,-1.843e+06,-2.8254e+05,-1.1581e-05,0.048105,55.258,0,7.1198e+07,76372,13.935,0.73745,-3.7104e-06,3.0482e-06,5.2986e+06,-59.589,-75.661,1.0689e-12,0.5511,3.2522
0.025389,0.029331,-0.003,0.025389,0.029331,-0.003,0,0.65457,0.025389,0.029329,-0.003,68.199,359.84,0,0,0,0,9.2473e+05,-4.8845e+05,-3.9497e-06,0.041681,44.635,0,7.1397e+07,75988,13.935,0.73428,1.5879e-06,-1.1493e-06,4.9995e+06,-55.705,-71.84,6.0482e-13,0.5543,3.1126
0.025525,0.029514,-0.003,0.025525,0.029514,-0.003,0,0.64779,0.025523,0.029514,-0.003,67.855,360.17,0,0,0,0,1.7049e+06,7.5123e+05,2.8638e-06,0.042261,35.476,0,7.0964e+07,76422,13.935,0.73774,2.2072e-06,-1.6266e-06,2.9027e+06,-32.218,-41.867,6.4024e-13,0.55756,2.3807
0.025667,0.029698,-0.003,0.025667,0.029698,-0.003,0,0.6424,0.025666,0.029698,-0.003,67.51,360.34,0,0,0,0,41294,8.0144e+05,3.34e-06,0.046318,36.167,0,7.0699e+07,76766,13.935,0.74055,-4.184e-06,3.2946e-06,2.6681e+06,-29.774,-38.395,-3.8524e-13,0.56088,2.3187
0.025814,0.029885,-0.003,0.025814,0.029885,-0.003,0,0.64268,0.025813,0.029884,-0.003,67.184,360.29,0,0,0,0,-2.4878e+05,2.2797e+05,4.9097e-06,0.046676,39.399,0,7.0711e+07,76748,13.935,0.74047,-3.9628e-07,3.078e-07,3.3516e+06,-37.626,-48.014,-2.6778e-13,0.56426,2.614
0.025964,0.030075,-0.003,0.025964,0.030075,-0.003,0,0.64231,0.025963,0.030074,-0.003,66.9,360.21,0,0,0,0,1.5554e+05,1.4361e+05,4.1739e-06,0.045912,40.039,0,7.0658e+07,76772,13.935,0.7409,1.0247e-05,-8.0592e-06,3.6446e+06,-41.047,-52.105,1.7795e-13,0.56772,2.7208
0.026117,0.030269,-0.003,0.026117,0.030269,-0.003,0,0.64117,0.026116,0.030268,-0.003,66.607,360.2,0,0,0,0,2.1629e+05,2.7334e+05,4.3614e-06,0.045778,40.406,0,7.0573e+07,76845,13.935,0.74163,6.5975e-06,-5.1823e-06,3.6158e+06,-40.728,-51.694,1.0243e-13,0.57125,2.7267
0.026274,0.030468,-0.003,0.026274,0.030468,-0.003,0,0.63952,0.026273,0.030467,-0.003,66.355,360.14,0,0,0,0,-18803,39077,5.0738e-06,0.045396,41.186,0,7.0487e+07,76950,13.935,0.74274,5.139e-06,-4.0745e-06,4.0669e+06,-45.734,-58.184,-1.0091e-14,0.57487,2.9118
0.02644,0.030682,-0.003,0.02644,0.030682,-0.003,0,0.64146,0.026434,0.03067,-0.003,66.18,360.09,0,0,0,0,5.0801e+05,-3.2411e+05,5.8656e-06,0.043453,37.913,0,7.06e+07,76826,13.935,0.74175,5.9982e-06,-4.7246e-06,4.0495e+06,-45.301,-58.093,1.1101e-13,0.57874,2.9133
0.026628,0.030928,-0.003,0.026628,0.030928,-0.003,0,0.63856,0.02662,0.03092,-0.003,65.79,360.26,0,0,0,0,7.5379e+05,5.373e+05,3.9204e-06,0.045053,34.943,0,7.0424e+07,77011,13.935,0.74317,4.9919e-07,-3.6974e-07,2.7974e+06,-31.153,-40.273,1.0468e-13,0.58315,2.4233
0.026847,0.031209,-0.003,0.026847,0.031209,-0.003,0,0.63129,0.026838,0.031201,-0.003,65.413,360.26,0,0,0,0,-2.42e+05,5.3192e+05,5.234e-07,0.047425,39.59,0,7.0062e+07,77472,13.935,0.74749,-1.6876e-06,1.3593e-06,3.2016e+06,-36.02,-45.809,5.8741e-14,0.58824,2.5369
0.02709,0.031517,-0.003,0.02709,0.031517,-0.003,0,0.63637,0.027093,0.031514,-0.003,65.184,360.09,0,0,0,0,-24375,-1.6121e+05,4.9095e-06,0.044805,39.658,0,7.0376e+07,77150,13.935,0.74481,-2.1458e-06,1.6938e-06,4.2461e+06,-47.529,-60.894,-4.7829e-14,0.59383,2.9023
0.027336,0.031837,-0.003,0.027336,0.031837,-0.003,0,0.63354,0.027334,0.031839,-0.003,64.808,360.17,0,0,0,0,6.3432e+05,5.9319e+05,3.2438e-06,0.044913,34.985,0,7.0169e+07,77330,13.935,0.74643,1.9912e-06,-1.6135e-06,3.2786e+06,-36.536,-47.177,-1.0236e-13,0.5996,2.5786
0.027584,0.032156,-0.003,0.027584,0.032156,-0.003,0,0.62542,0.027585,0.032156,-0.003,64.388,360.23,0,0,0,0,1.6412e+05,5.7344e+05,5.4321e-06,0.046762,36.003,0,6.9698e+07,77844,13.935,0.75119,7.4785e-07,-6.0746e-07,2.9562e+06,-33.229,-42.33,3.228e-14,0.60536,2.5064
